reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
df946233-57b4-4c9b-9145-83e1a066845b,Al************ra,https://play-lh.googleusercontent.com/a/ACg8ocKfFdWFL668izHEls-N0cjfh32X1PM2m4NxNCBaLP9GcDDhqQ=mo,Byk driver dodol,1,2,,2025-07-19 23:37:27,,,
5225164d-21d9-41f3-b6bf-4aa32f7cbdf7,****,https://play-lh.googleusercontent.com/a-/ALV-UjU2Fk4RaTrRAicL62Sd95H0boDpnsd9LThIQ5WCPPxoXKcf2VzU,"book a head of time to catch train, getting cancelled by driver at pickup time, because ""low battery"" 😩",1,2,,2025-07-18 20:37:11,,,
a72702c7-595e-4698-86a1-46b8ad92023e,Ja*******by,https://play-lh.googleusercontent.com/a-/ALV-UjU3zxYCl6NMTSV7xdjrlRPjCH1zBySeccH8Id9EaxVBJwba8GmD,"Ngasih bintang 1 bukan gara2 app nya, tapi.. KALIAN NYARI DRIVER DISELEKSI APA ENGGA SIH?!! Ga sekali dua kali gw nemu driver kalian bawa mobil sembarangan sampai membahayakan pengguna kendaraan lain. Heran.",1,2,4.6.1,2025-07-18 18:28:19,,,4.6.1
8d3a5e88-61ea-4435-9bde-13b7131562e3,vi*********at,https://play-lh.googleusercontent.com/a-/ALV-UjVf53xAHzn3h-9US6IGyaggT8Mxu7_i_1AELmPj6-A4Biw3DEpr,terbaik,5,1,4.5.1,2025-07-15 09:24:34,,,4.5.1
afb46ae9-94b8-452a-86e7-c444b2a0c47f,ag*****ka,https://play-lh.googleusercontent.com/a-/ALV-UjWGZwR0qQZeo7px9j3TxbXRao-Y5aMT289xLm8K92MK7bKWrwM,"all services unavailable for 2 days straight? honestly was hyped to try this new taxi out, but because of whatever that is, i changed my mind",1,2,,2025-07-11 16:32:20,,,
844d49c8-0480-44ef-9621-4cbe5c0afe47,Uz********in,https://play-lh.googleusercontent.com/a-/ALV-UjUNiYBOxeXLtmkcW6RH_mVfv8uKMMNnFfvi2YjF2Ek6AhaWQ7NY,aplikasi tolol. order ga dapet dapet udah nunggu 15 menit. sekalinya dapet langsung cancel,1,1,4.5.1,2025-07-11 07:54:19,,,4.5.1
f694b5de-ccb3-4dd7-b7f2-9bf2a9e0623c,Ha*********hy,https://play-lh.googleusercontent.com/a-/ALV-UjUL4D_Udx5di05u-zpKcFGf96DRFj1yQ6axpo8y4b6vH-qs6Gs,"Ordernya gampang & perjalanan cepat banget pakai Green SM. Nggak sampai nunggu lama, mobilnya langsung datang. Selalu bersih juga, jadi makin nyaman selama di jalan.",5,0,,2025-07-09 11:08:16,,,
e6e975cb-dcf7-42bb-8788-626614d8bbcc,An***********ia,https://play-lh.googleusercontent.com/a-/ALV-UjWUr2-_gO_fH02SDVnhZiM16Ja8LOkfZcE-ledDGfb1gw4CELdO,"mobilnya bersih parah, serasa naik mobil mama pas baru disalonin, wangi jugaaaa gaada bau yang aneh aneh sama sekalii. loafff banget🥹🥹🫶🏽🫶🏽",5,2,4.5.1,2025-07-08 20:16:21,,,4.5.1
bfc6b11c-c846-4ed7-b292-c2ed4133822b,Vi***oy,https://play-lh.googleusercontent.com/a-/ALV-UjXOjMqM3BOXHNAyrfoigar-QlkP8FC3dm5nBj1huVk8O4cpbEzb,Sampe kiamat ga nemu nemu drivernya. apakah bangkrut?,1,1,4.5.1,2025-07-07 19:27:49,,,4.5.1
a1f574a7-5553-4e6c-8a26-dc632742e38d,Es*************a),https://play-lh.googleusercontent.com/a/ACg8ocIBntsdESUjCq2UBU1-ivTHpAyB1KZeUyDC09203ha7MlLVvk-w=mo,good app,5,1,4.5.1,2025-07-06 21:43:16,,,4.5.1
4d32f07e-8626-4dfd-bb2e-19aade00a186,Te*****************na,https://play-lh.googleusercontent.com/a-/ALV-UjUc_PQL4ZSbAUSkO_ZXqdfxZ6YK11jVdHGhyAxRrROJSm2MxTtB,Good but not reliable for scheduled orders.,3,1,,2025-07-06 16:28:01,,,
82f443c2-9314-4ff4-9991-377d47c1d15e,****,https://play-lh.googleusercontent.com/a/ACg8ocKl2bA18J1PQ6wd0cP2lagKLichQEFKgwAPTHOqdCO1CQ1ZmQ=mo,"driver change status to arrived when still far away, then cancel order. my money does not return, maybe because the app thought i already reach destination? at least give back my money. edit: they return the money, that us aftet i call the contact center and email them.",2,15,3.37.0,2025-07-05 08:56:27,,,3.37.0
eb3e5521-19e7-4609-9989-90057f161a83,Ra**ar,https://play-lh.googleusercontent.com/a-/ALV-UjWzBmLQIPixe-aGa3UNZT4DkXI5zWQb-HVRwDCdEYBWVLV4iQVx,Excellent service. The cars are exceptionally comfortable (comparable to the premium car option from competitors) and the drivers well mannered. Fares are competitive. App is lightweight not bloated with garbage like the others. Please keep this up!,5,19,3.37.0,2025-07-02 18:00:03,,,3.37.0
9c598285-37dd-459d-b75a-28d07bf6f285,pu********ya,https://play-lh.googleusercontent.com/a-/ALV-UjUGgDd_4mJ62fcj00BR7DvKLPzVcqyWoBOvmS_fuewxS_2-0A0,maps sudah bagus kembali,5,0,3.37.0,2025-07-02 10:09:00,,,3.37.0
5dafc592-7b36-414e-bbeb-929cac4b5450,Cr*********or,https://play-lh.googleusercontent.com/a/ACg8ocK_TM5fazQeVY0sKu0kerqXAUPxyRN35WFm064QlCXuIYqN7g=mo,need more promotion,5,1,,2025-06-30 22:59:59,,,
05e765df-cbdb-49ed-bcac-1079576cd001,In***********no,https://play-lh.googleusercontent.com/a/ACg8ocIelu80vKPpgY-oQGZOUPWF6UarfWo3Kmmb_LDj6fuFDOleXw=mo,"This app has improved, however, the map often does not show its real movement/location. It needs improvement.",4,2,3.37.0,2025-06-30 20:10:47,,,3.37.0
675304c7-a47a-4bcb-8fbd-d67e6be38b45,Na*********ia,https://play-lh.googleusercontent.com/a/ACg8ocJGz26aYmHXz53qACoFm5HIIOlXurqrM0LVinMrBZtg4gO2jA=mo,"Aplikasinya bagus dan gampang banget dipakai Order mobil cukup klik klik aja, drivernya juga cepet datang dan sopan. Cocok banget buat aku yang sering buru-buru. The best dehh✨",5,0,3.37.0,2025-06-30 13:37:04,,,3.37.0
e684ce81-004f-4176-92f7-46f24595bf32,02**********************it,https://play-lh.googleusercontent.com/a-/ALV-UjUmOJ4m6pclhRGaKoh8S-PneUM4RfZCjCu25e6qbECvBj-7voQE,Aplikasi yang inovatif di era menuju nol emosi global,5,1,3.37.0,2025-06-30 08:56:07,,,3.37.0
4725c4a8-9dac-4a8b-937d-cfcab676598d,Yo***********el,https://play-lh.googleusercontent.com/a-/ALV-UjX8QL5zmMpIlalSTcbHqeMYI0sh-b4no2cceDmxUMIpvF6cS3qB,"TIDAK BERTANGGUNGJAWAB, saya booking 1 hari sebelumnya utk pick up utk ke Soetta jam 13.00, 15 menit sblm schedule aplikasi baru mencari driver. Krn aplikasi tdk dapat driver, order di cancel sepihak oleh XanSM. Saya coba telp ke call center dan hanya dijawab ""mohon maaf tidak ada driver"" dan tidak memberikan solusi apapun. Saya boleh sarankan kl pesan taxi yg sdh pasti aja. Jgn pernah coba2x kl gak mau di PHP",1,2,3.37.0,2025-06-29 16:07:56,,,3.37.0
7983476b-6417-4040-9f6b-08e4f92b4895,Ra***************ra,https://play-lh.googleusercontent.com/a-/ALV-UjWiH4LRaeJ63fdIvpFe-oqeZrdaPKKe-j-naVx7zWGsu0cZvM_X,Sejauh ini order pake aplikasi nyaman banget. Mobil baru perjalanan nyaman. Selain itu harga nya masig oke banget.,5,0,3.37.0,2025-06-29 08:08:30,,,3.37.0
1225bd69-4e77-4890-a991-383e08aa0bbb,La****ce,https://play-lh.googleusercontent.com/a/ACg8ocK6rcKcAPxtqmB7P_v4OtrczgSAwHZ_Jlp01yBs6fCI5E2XIw=mo,"too much push notifications coming from this app,",1,2,3.37.0,2025-06-28 23:19:47,,,3.37.0
ae6a3559-5285-4236-8b47-15c5e5cacc15,De********ro,https://play-lh.googleusercontent.com/a/ACg8ocIG2mRD-UZW3RizQAh0S2vg5cEArW2zbUDt6wdJlNn4OU29cA=mo,mobil bersih. cepat dapat kendaraannya,5,0,3.37.0,2025-06-28 22:18:33,,,3.37.0
38a2a690-70d1-413f-b445-c955123b1122,Ad********to,https://play-lh.googleusercontent.com/a-/ALV-UjWxskApQEWRqPhifnt1nIAVZ48lcLsa8WCxmcYzloX5LiMHNw,"mobilnya enak, drivernya ramah, kalo pesen pake app dapat diskon pula .. semoga sukses green sm",5,1,3.37.0,2025-06-28 21:51:55,,,3.37.0
9166dc18-ec95-4346-aee9-85bfac5b9651,tr********ri,https://play-lh.googleusercontent.com/a-/ALV-UjW1szV1Gkc8o8E7TyA6ObcLo0doZdERSZQ1bI2n7it1TlwY6TJ0,"aplikasinya bagus dan gampang untuk digunakan, banyak juga promo yang ditawarkannya dan bisa pilih metode pembayaran dengan banyak jenis pilihannya, good.",5,0,3.37.0,2025-06-28 21:28:28,,,3.37.0
3bc96545-77ed-4cd1-a822-c6168c4ca410,Ri**********ad,https://play-lh.googleusercontent.com/a-/ALV-UjUQKisQvUs1-OKv5Q9WspR1VRAEV2YzLVZFpdSZB0DRhRlBM-rX,"Untuk pelayanan dan kehandalan jelas lebih baik dari taxi aplikasi online, walaupun belum bisa menyaingi taxi burung biru yg memang pemain lama disini (akamsi). Semangat deh buat taxi vietkong, terus improve dan bertumbuh.",5,0,3.37.0,2025-06-28 19:49:55,,,3.37.0
af2d5b64-a758-4889-a633-5141fb733111,M * B,https://play-lh.googleusercontent.com/a/ACg8ocJSGAhCjFaJD-kyl7mwbpNoS4otUy9-b7BM8m5qMSQ9E2WTtVE=mo,Keren ini. Good apps for safety n convenient EV taxi fleet in Jakarta,5,1,3.37.0,2025-06-28 19:49:43,,,3.37.0
69785ce3-87c1-4669-b13a-dae914943e3e,An*******mz,https://play-lh.googleusercontent.com/a-/ALV-UjW8p2TyQCOyyjqwI4KZdkHY0mnT87x4SKmiDuKKwTY-EcL9spw,Menyenangkan.. walau harganya sedikit lebih mahal dr online lainnya tapi layanannya prima. Puas,5,0,3.37.0,2025-06-28 19:31:05,,,3.37.0
c992921f-6315-4154-a7a4-b88354166b70,Jo************rd,https://play-lh.googleusercontent.com/a-/ALV-UjVs_oFnCfFjZOl5Hmdkuc53r7u9YiqCueTFXKdLAyrCejdJ60WH,"Aplikasi Green SM sangat mudah digunakan, banyak pilihan metode pembayaran, dan driver-nya ramah. Mobilnya baru, perjalanan nyaman, dan tanpa bau, bersih banget. Selain itu, order gampang dan cepat. Sering ada promo menarik, jadi makin hemat. Pokoknya aplikasinya bagus dan gampang banget buat ojol masa kini!",5,0,3.37.0,2025-06-28 02:22:36,,,3.37.0
14b07efb-3577-4663-924d-3c74ed9e3c03,Na*** S,https://play-lh.googleusercontent.com/a-/ALV-UjVfBvzkN7oihLg_UkKSAVdWotf5wH7nrYoEX5a3aZbcPx-6pii9,"Aplikasinya bagus dan gampang digunakan, sangat user friendly, ga bikin bingung pengguna baru buat pake fitur-fitur yang ada",5,0,3.37.0,2025-06-27 12:11:49,,,3.37.0
d0e6db7c-b41f-487c-b6cf-76d3a3333eec,Al*******************do,https://play-lh.googleusercontent.com/a-/ALV-UjUKmzbjmpZOliBkhgYQiUlj9UdYzhTaFTMScXl3v2TgqpG6iG4LTw,Driver's map a bit innacurate and not auto updating the position,4,3,3.37.0,2025-06-27 11:54:35,,,3.37.0
6529cdda-3ffa-47dd-a9b2-e6783e253fcc,An*********ni,https://play-lh.googleusercontent.com/a/ACg8ocJCa6OYZj2SKD-4j9nYud1YCzqFeUI8lt3vypZJIH8PkaFamWRg=mo,suka banget karena selalu ada promo menarik,5,0,3.37.0,2025-06-27 09:27:49,,,3.37.0
38f61d64-be55-4352-98f7-f4d1337ffcbb,Fa****Dj,https://play-lh.googleusercontent.com/a-/ALV-UjWYpWReGmsTxubBung1RbCaaCbkM-g9fxWC4GPTVTZJBFERnOrw,"Taxinya nyaman, senyap, tidak bau asap, harga cukup bersaing dengan layanan bintang 5, dan pastinya mendukung go green pemerintah.",5,0,,2025-06-26 19:50:16,,,
62fad818-4624-4ef9-8fab-d2311f5be8b7,oc************do,https://play-lh.googleusercontent.com/a-/ALV-UjXehtMrZEjFdHzmpc7fpOtKcAgJsb9iN3V5-tvWi-DVLAH2g4o0,"ke logout mulu, gak bisa tau posisi driver",1,0,,2025-06-26 18:27:23,,,
34aa70cd-f282-41dd-a653-1c9c38a95615,An*********an,https://play-lh.googleusercontent.com/a-/ALV-UjWOLDKbNL_4H4TIDTtFFy1eGGY4DbamvYSEPxy-ZqIwwe91iRyR,"Great app! Friendly UI, and helping reduce carbon emission in the city!",5,0,3.37.0,2025-06-26 17:52:47,,,3.37.0
9857d1ca-2c2b-4035-a49d-68edb020eed2,He*********an,https://play-lh.googleusercontent.com/a/ACg8ocIs2UgyFTX-0atxuNcq8wbU1F07nyqFo75EhPkV2QTTXgie3w=mo,Solusi hemat dan cepat.. Semoga segera hadir di kota palopo,5,0,3.37.0,2025-06-26 17:07:59,,,3.37.0
d92cdab9-b899-4e0b-8372-6b308ee603a0,Ar*****ta,https://play-lh.googleusercontent.com/a/ACg8ocLfW0TCkXRTBOh322GKKFtcSnVdoo9eJbMkM0rZLADFKU0OPg=mo,comfort car and good service.,5,1,,2025-06-26 17:06:44,,,
643e9577-49bd-4106-8afc-0d35030de659,Em**********ys,https://play-lh.googleusercontent.com/a/ACg8ocIGm1NTSf_fq_7wOESYP9D65VslYj7X-7WscwJfHDzVkF-0aA=mo,Good ev taxi,5,1,3.37.0,2025-06-26 16:22:07,,,3.37.0
96a63a23-442e-4647-a74f-12a3f1d22316,Gi*********io,https://play-lh.googleusercontent.com/a-/ALV-UjXUEqIZzTpi9H8SVDgZsDv0xX5rcYd4PhA6lG8TV-rYvg6YAtYl,one of my favorite apps to book a taxi.,5,1,3.37.0,2025-06-26 16:18:39,,,3.37.0
ebe40347-c09f-49c2-b7f4-4b10127df497,Gh*****************ra,https://play-lh.googleusercontent.com/a-/ALV-UjUFO_rEKOz6hButQzpIIZzd6MLEDytpKYIdJNSHI5JpKaSkbty3,cakep,5,0,3.37.0,2025-06-26 14:56:15,,,3.37.0
a3cfdbad-918c-4095-8e22-42e9db333790,Ta*********na,https://play-lh.googleusercontent.com/a-/ALV-UjXKciqDyBrj4BnpsbfQEIICkizNCUUrBu7nruUBJ0G9zx5LRDA,"Dari awal pake ada promo sampe sekarang, gampang bayar + mobil listrik tanpa emisi.",5,0,3.37.0,2025-06-26 14:43:18,,,3.37.0
2594accf-922e-42cc-a30c-2d98a3e23ce3,ad*********ta,https://play-lh.googleusercontent.com/a-/ALV-UjXsjBDHIQMpFlBfY29ZHbqU1N2GVQrxJGbxyAaEmFFHwVoEhbA,"Liburan jalan keliling Jakarta pake aplikasi ini, enak + nyaman + gak bingung. Mobil keren, baru + driver enak diajak ngobrol, ramah.",5,0,3.37.0,2025-06-26 14:28:57,,,3.37.0
181221e3-200c-467f-afc1-47c5e19d3b5f,Sh*********ta,https://play-lh.googleusercontent.com/a-/ALV-UjVIUzlW6VcJTh-SwOxtszBqNz0YIOzJerljed4yAcpVyO2xv-M,"awalnya sih cuma coba coba karena ada rekomendasi dari temen. tapi ternyata aplikasinya beneran bagus, dapet supirnya cepet, sering ngasih promo juga. yang paling enaknya pilihan metode bayarnya beragam jadi gampang deh pas mau bayar. suka sekalii",5,0,3.37.0,2025-06-26 12:56:01,,,3.37.0
c3ed3a9d-7ebc-4c62-9410-2e1b5e8d3691,J ****wa,https://play-lh.googleusercontent.com/a-/ALV-UjXQfLC8FWaAlit78v8Jj3Vm0CRgMj2KV522YZ9N6kD0wx2urN57,"mobilnya bersih dan yg pasti tidak bau apek apalagi bau rokok, ini benar bersih dan terawat, dan yang paling penting drivernya ramah cara servicenya baik",5,0,3.37.0,2025-06-26 11:13:51,,,3.37.0
ae4dc18f-0e55-4513-9777-8b742634e8ed,Mu********************di,https://play-lh.googleusercontent.com/a-/ALV-UjXvEgYBgzCIcfvfyCiDLSdDL3woIFBu4tRVSwymJE_5pBDJrcU-,Sangat nyaman dan untuk harga sangat kompetitif,5,0,3.37.0,2025-06-26 11:08:32,,,3.37.0
be7ff6f7-85c4-44bd-ba00-ad3897da7888,De*******mo,https://play-lh.googleusercontent.com/a-/ALV-UjVPIyQJj4HjgYljJgTQFNsENtT2rk90nGCCgJlNUbeAneSJFMvg,Easy to use. Most importantly Green SM taxi provides comfortable rides and friendly drivers.,5,4,3.37.0,2025-06-26 00:59:44,,,3.37.0
dfaa8e84-56b0-4130-a066-502f1c746925,Jo** 1,https://play-lh.googleusercontent.com/a-/ALV-UjUnnA0dCvRQd5493mkFLA92JhAzwclGdKeKhavr6iGklcMzHgYq,"mobilnya bersih, dingin, nyaman. drivernya ramah, rutenya sesuai map jadi ga muter2.",5,0,3.37.0,2025-06-26 00:02:32,,,3.37.0
84ffc210-b007-4fa3-b1a5-a2798ce9bb16,Yu****************ra,https://play-lh.googleusercontent.com/a/ACg8ocL85Ae_EXjsCMOOZoHlcC4r2VhlFZZ-C29s8pXw7CXE-cjpDQ=mo,"The Car is very comfortable, the apps is easy to use.",5,1,3.37.0,2025-06-25 21:37:10,,,3.37.0
9e4b307e-117a-425c-bbaf-0ba342cbc01e,Ha****to,https://play-lh.googleusercontent.com/a-/ALV-UjUfxfMgH7FPU_5eQ9LL_rvyDDk30DGQzv3-Ddra4MV9hy6LNv7ghA,layanan help full dan dengan tempat duduk yang lega serasa mendapatkan layanan bintang *****,5,0,3.37.0,2025-06-25 20:54:32,,,3.37.0
a67afd39-9790-48db-b863-9ecc86ff6aae,an********el,https://play-lh.googleusercontent.com/a-/ALV-UjXG-BUjClS9R2enrwg1v3_r0QTvmZnuIW8AhzhyQvVThGhheSEG,"driver ramah, helpful, mobil bagus, wangi, ac dingin.",5,0,3.37.0,2025-06-25 19:01:50,,,3.37.0
61884b1c-472e-4a76-9ba3-4ab8474872c1,De**********************yu,https://play-lh.googleusercontent.com/a-/ALV-UjWCZSy2hG_MthbPhGfktEBI65ZUCoU60VHPJJNsdxuPvyUE37t-Ow,The most experiences that u will have while u hv travel in Jakarta,5,1,3.36.1,2025-06-25 18:11:48,,,3.36.1
cf2d0b33-c7e5-4744-99c7-bbbb1fd7e5dc,ok*******vi,https://play-lh.googleusercontent.com/a-/ALV-UjUMtEMesaqJy1fT0vYQjPh_KuIsHgMpklpe2tbIZUsLJK4yWwwR,good service and also affordable price,5,2,3.37.0,2025-06-25 17:32:01,,,3.37.0
7a177d1a-27ee-48c6-9c79-b7dca45a4150,Ru*********to,https://play-lh.googleusercontent.com/a-/ALV-UjXThvxALyBZSASOdqWaa5HYd5QGTETeGOOuPYB1BuouX_KYATOd,environment friendly and great quality taxi service in Indonesia!,5,1,3.37.0,2025-06-25 17:13:25,,,3.37.0
3b984d07-82c2-46f3-a91f-337cb28f9fdf,Je***********oe,https://play-lh.googleusercontent.com/a-/ALV-UjXk536ffjYf6v-6-jU8OEW0xfDE6VyD4ZapVziOuIifr1NIxwA,great experience overall.,5,0,3.37.0,2025-06-25 17:09:08,,,3.37.0
2b1b344a-e41e-4ab1-8e70-f29731fe7685,Di************************s),https://play-lh.googleusercontent.com/a-/ALV-UjUNkhDe4mK8qxAddqf1b01kjS1O5E830bcjdTig7yqIsW7rrQy_2Q,Trusted driver & so nice to have experience with electric vehicle,5,1,3.37.0,2025-06-25 17:01:09,,,3.37.0
f19dc36c-b2f8-4349-a963-69692b5a2a91,Mu**************to,https://play-lh.googleusercontent.com/a/ACg8ocI0nogrN04WoRKogRDikRq3w4xWZhdwPgv42Zn0jFVLNbWBGRI=mo,Mobil baru dan pelayanan baik,5,0,3.37.0,2025-06-25 15:28:31,,,3.37.0
3e50a6a2-2703-4c98-9093-c301b202e12f,Ro*************ez,https://play-lh.googleusercontent.com/a-/ALV-UjWqALqWlR_vqaFuGDKu06VI86ShUo5rkURbal-6Zb-bPzP0Xrzt,Early booking is a scam.,1,2,,2025-06-25 12:02:17,,,
e2841e47-5bc4-4634-b39c-3663d275b851,Bu********so,https://play-lh.googleusercontent.com/a-/ALV-UjVwN8mWyV1V7orIEpP8ojLk14PbdcUeRyFUKmV1DYDRfy0prU5TJw,Very poor on handling customer complaint.,1,1,,2025-06-25 11:41:16,,,
8af4e1e2-fe67-4b8e-a8bd-27b02c9268e3,De*******ri,https://play-lh.googleusercontent.com/a/ACg8ocLkI8HduZ-pZtzjnOrcHJj6R1M5TCD4esaKG3ti-EnD6OuaVQ=mo,"What a great EV experience! The car was so quiet and comfortable, and the driver was absolutely wonderful. My only feedback is about the app: the car's location wasn't visible on my screen, and that's something that should definitely be improved",5,11,,2025-06-25 09:00:01,,,
fa3dca10-a7e1-4bc8-abc3-bbfd5756239c,Hi**********ad,https://play-lh.googleusercontent.com/a-/ALV-UjV7Aa6dMUHxc0XQbq-TI6phjy5AULmfSVP2yLuxdjRmdkBxl7E,"mobil senyap bikin ngantuk, 5 stars service",5,0,3.37.0,2025-06-24 10:45:42,,,3.37.0
77e49a27-8b2b-445c-a693-8d9f04fa13aa,Fi****************to,https://play-lh.googleusercontent.com/a-/ALV-UjXrEX-gnTaD0oGkNxjjztq0V03HoAzxeI2sOontMVtL434mf2lU,"Why do we forced to pick any incorrect addresses? I don't find my address to pick when typing address info. If I pick any other number, it will cause any dispute sooner or later. Let us edit the address manually, please.",1,6,3.37.0,2025-06-22 20:59:35,,,3.37.0
2ed17c78-413a-4eb6-93a0-336dd1639347,Ar**************im,https://play-lh.googleusercontent.com/a-/ALV-UjUXKZHDXO2NGv84dLSyhZSB4FTifeGP8KHXn0MjrOJhhLi7K03w,"Why my history/past activity is empty? Because of that, I can't get reimbursed for my work related transportation. And why I don't get email notification at all?",1,4,3.37.0,2025-06-22 13:32:40,,,3.37.0
ff8529b8-fd64-49ba-8f49-92d53105d108,Iw************ar,https://play-lh.googleusercontent.com/a-/ALV-UjUs2o1A5lA5Kp26l7BlDqHiRqEY3VSkuVLp7ng4cds6IbO7K9q-,"mau aktivasi biometrik aja ribet. padahal konsep biometrik itu securitynya di lokal storage hp. kalo harus terhubung dengan cloud sistemnya green sm. malah makin curiga aja. perbaikin lah, biometrik itu hanya bisa di akses lokal bukan harus tersimpan/terkoneksi dengan akun yg sudah terdaftar atau sudah pernah di daftarkan",1,1,,2025-06-22 02:29:25,,,
